 INFO [47:52,942 Creating new lazily initialized GenericApplicationContext for the portal
 WARN [47:55,513 No  license key found. This monitoring probe software is not licensed for production usage, and is only licensed for development usage. See LICENSE.txt for details. A temporary key will be generated for development usage. When the temporary key expires, the ing probe capability will be suspended but your ability to continue to use Ehcache will not be affected. Please contact sales@terracottatech.com to request a license.
 WARN [47:55,605 No  license key found. This monitoring probe software is not licensed for production usage, and is only licensed for development usage. See LICENSE.txt for details. A temporary key will be generated for development usage. When the temporary key expires, the ing probe capability will be suspended but your ability to continue to use Ehcache will not be affected. Please contact sales@terracottatech.com to request a license.
 INFO [47:56,726 Building JPA container EntityManagerFactory for persistence unit 'PortalDb'
 INFO [47:57,766 HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
 INFO [47:59,420 Adding destruction callback singleton for bean 'scopedTarget.sessionAttributesOverridesMap'
 INFO [47:59,809 Building JPA container EntityManagerFactory for persistence unit 'RawEventsDB'
 INFO [48:00,160 HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
 INFO [48:00,398 Building JPA container EntityManagerFactory for persistence unit 'AggrEventsDB'
 INFO [48:00,605 HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
 INFO [48:03,365 Created new lazily initialized GenericApplicationContext for the portal in 10423ms
Groovy Shell (1.8.5, JVM: 1.6.0_31)
Type 'help' or '\h' for help.
-------------------------------------------------------------------------------
groovy:000> portalEventAggregationManager.aggregateRawEvents()
 INFO [48:13,006 Attempting to resolve serverName using InetAddress.getLocalHost()
DEBUG [48:13,582 Found expected 1440 time dimensions
 INFO [48:13,623 Populating DateDimensions between 2012-01-01T00:00:00.000-06:00 and 2013-01-01T00:00:00.000-06:00
DEBUG [48:13,968 Last aggregation run on bohemia_yu9b clearing all aggregation caches
DEBUG [48:13,987 Starting aggregation of events between 2012-06-22T09:08:39.505-05:00 (inc) and 2012-06-27T12:47:43.000-05:00 (exc)
 INFO [48:14,100 Looking up bean 'referenceEntitySearcher' in ApplicationContext due to context not yet being initialized
 INFO [48:14,144 Looking up bean 'entityTypes' in ApplicationContext due to context not yet being initialized
 INFO [48:14,373 Looking up bean 'entityCachingService' in ApplicationContext due to context not yet being initialized
 INFO [48:14,383 Looking up bean 'personAttributeDao' in ApplicationContext due to context not yet being initialized
 INFO [48:14,392 Adding destruction callback singleton for bean 'scopedTarget.org.jasig.services.persondir.support.AdditionalDescriptors#52458f41'
 INFO [48:14,402 Adding destruction callback singleton for bean 'scopedTarget.org.jasig.services.persondir.support.AdditionalDescriptors#54c01e99'
 WARN [50:41,300 PAGS group=system-portal-ineligible contained person=jjanz, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:41,531 PAGS group=system-portal-ineligible contained person=drpatterson2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:41,716 PAGS group=system-portal-ineligible contained person=athor2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:41,920 PAGS group=system-portal-ineligible contained person=cswartz, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,036 PAGS group=system-portal-ineligible contained person=mcaleese2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,062 PAGS group=pags.users-employee-heritage-questionnaire contained person=guest, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,063 PAGS group=system-portal-ineligible contained person=guest, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,141 PAGS group=system-portal-ineligible contained person=pdrechsler, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,206 PAGS group=system-portal-ineligible contained person=asteinberger, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,258 PAGS group=system-portal-ineligible contained person=ralatham, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,463 PAGS group=system-portal-ineligible contained person=jrbauer3, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,547 PAGS group=system-portal-ineligible contained person=jkonner, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,606 PAGS group=system-portal-ineligible contained person=cmburke3, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,947 PAGS group=pags.users-employee-heritage-questionnaire contained person=guest, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:42,948 PAGS group=system-portal-ineligible contained person=guest, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:43,112 PAGS group=system-portal-ineligible contained person=krpost, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [50:43,160 Aggregated 4000 events, flush and clear RawEventsDB EntityManager.
 WARN [50:43,483 PAGS group=pags.users-employee-heritage-questionnaire contained person=sedbrooa@uwplatt.edu, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:44,249 PAGS group=pags.users-employee-heritage-questionnaire contained person=luftt@uwosh.edu, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:44,358 PAGS group=system-portal-ineligible contained person=jaganser, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:44,949 PAGS group=system-portal-ineligible contained person=talbright, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [50:45,719 Crossing FIVE_MINUTE Interval, triggered by LogoutEvent [serverId=nefertiti, eventSessionId=p9fjvuhe, userName=W1083111@uwrf.edu, timestampAsDate=2012-06-22T09:15:00.218-05:00]
 WARN [50:46,155 PAGS group=system-portal-ineligible contained person=kvharding, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:46,574 PAGS group=system-portal-ineligible contained person=lecount, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:46,737 PAGS group=system-portal-ineligible contained person=hkoeshall, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [50:46,809 Aggregated 5000 events, flush and clear RawEventsDB EntityManager.
 WARN [50:48,026 PAGS group=system-portal-ineligible contained person=ctorborg, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:48,757 PAGS group=system-portal-ineligible contained person=aabdelhameed, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:48,973 PAGS group=pags.users-employee-heritage-questionnaire contained person=muelleja@uwplatt.edu, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:49,174 PAGS group=system-portal-ineligible contained person=bhogan2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:49,241 PAGS group=system-portal-ineligible contained person=nzhang32, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:49,431 PAGS group=system-portal-ineligible contained person=drmeyer4, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [50:50,073 Aggregated 6000 events, flush and clear RawEventsDB EntityManager.
 WARN [50:50,426 PAGS group=system-portal-ineligible contained person=verhoeven2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:51,269 PAGS group=system-portal-ineligible contained person=mtharty, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:51,353 PAGS group=system-portal-ineligible contained person=kmydra, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:51,412 PAGS group=system-portal-ineligible contained person=sjkoshar, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:51,778 PAGS group=system-portal-ineligible contained person=jlhopkins2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:51,829 PAGS group=system-portal-ineligible contained person=wdong5, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:52,884 PAGS group=system-portal-ineligible contained person=tmodonnell, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:53,599 PAGS group=system-portal-ineligible contained person=jtford2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:54,199 PAGS group=system-portal-ineligible contained person=dadahlke, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:54,676 PAGS group=system-portal-ineligible contained person=ebowie, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:54,793 PAGS group=system-portal-ineligible contained person=kopff, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:54,931 PAGS group=system-portal-ineligible contained person=sirinek, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [50:55,007 Aggregated 7000 events, flush and clear RawEventsDB EntityManager.
 WARN [50:56,517 PAGS group=system-portal-ineligible contained person=amhebl, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:57,407 PAGS group=system-portal-ineligible contained person=sandvold, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:57,453 PAGS group=system-portal-ineligible contained person=zuchowicki, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [50:57,489 Aggregated 8000 events, flush and clear RawEventsDB EntityManager.
 WARN [50:57,837 PAGS group=system-portal-ineligible contained person=zryder, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:57,962 PAGS group=pags.users-employee-heritage-questionnaire contained person=w1083113@uwrf.edu, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:58,104 PAGS group=system-portal-ineligible contained person=adenham, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:58,166 PAGS group=system-portal-ineligible contained person=dlsteele, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:58,562 PAGS group=system-portal-ineligible contained person=hajensen2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:58,814 PAGS group=system-portal-ineligible contained person=eerosenbaum, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [50:58,828 Crossing FIVE_MINUTE Interval, triggered by LoginEvent [serverId=anubis, eventSessionId=ycbpvpwn, userName=tcutsforth, timestampAsDate=2012-06-22T09:20:00.010-05:00, groups=19, attributes=47]
 WARN [50:59,505 PAGS group=system-portal-ineligible contained person=empaul2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [50:59,620 PAGS group=system-portal-ineligible contained person=pies, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [51:00,040 PAGS group=pags.users-employee-heritage-questionnaire contained person=weisenbeckd@uwstout.edu, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [51:00,075 Aggregated 9000 events, flush and clear RawEventsDB EntityManager.
 WARN [51:01,216 PAGS group=system-portal-ineligible contained person=mlgokey, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [51:02,452 PAGS group=system-portal-ineligible contained person=lsimonds, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [51:03,189 Aggregated 10000 events, flush and clear RawEventsDB EntityManager.
 INFO [51:11,213 Aggregated 10000 events between 2012-06-22T09:08:39.505-05:00 and 2012-06-22T09:22:01.130-05:00 in 178180ms - 56.12302166348636 events/second
DEBUG [51:11,287 Evicted 18784 entities and 150 collections from hibernate caches
DEBUG [51:11,288 doAggregateRawEvents signaled that not all events were aggregated in a single transaction, running again.
DEBUG [51:11,299 Starting aggregation of events between 2012-06-22T09:22:01.130-05:00 (inc) and 2012-06-27T12:50:41.000-05:00 (exc)
 WARN [52:31,000 PAGS group=system-portal-ineligible contained person=accastle, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:32,170 PAGS group=system-portal-ineligible contained person=cgenerali, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:35,076 PAGS group=system-portal-ineligible contained person=tramonte, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:35,467 PAGS group=system-portal-ineligible contained person=liengswangwo, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:36,523 PAGS group=system-portal-ineligible contained person=tshafer, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [52:36,985 Aggregated 1000 events, flush and clear RawEventsDB EntityManager.
 WARN [52:37,330 PAGS group=system-portal-ineligible contained person=ayang29, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:38,620 PAGS group=system-portal-ineligible contained person=tkitzke, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:40,433 PAGS group=system-portal-ineligible contained person=dlthiesen, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [52:41,873 Aggregated 2000 events, flush and clear RawEventsDB EntityManager.
DEBUG [52:42,154 Crossing FIVE_MINUTE Interval, triggered by PortletRenderExecutionEvent [serverId=amenhotep, eventSessionId=27r6vde6, userName=jbuell, timestampAsDate=2012-06-22T09:25:00.608-05:00, fname=make-myuw-yours, executionTimeNano=4045021, parameters=0, targeted=false, cached=false]
 WARN [52:46,745 PAGS group=system-portal-ineligible contained person=xzhang68, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [52:46,797 Aggregated 3000 events, flush and clear RawEventsDB EntityManager.
 WARN [52:47,106 PAGS group=system-portal-ineligible contained person=thabbott, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:48,947 PAGS group=pags.users-employee-heritage-questionnaire contained person=dwcombs@uwm.edu, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [52:49,548 Aggregated 4000 events, flush and clear RawEventsDB EntityManager.
 WARN [52:51,950 PAGS group=system-portal-ineligible contained person=bahouston, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:52,274 PAGS group=system-portal-ineligible contained person=wwilliams2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [52:52,286 Aggregated 5000 events, flush and clear RawEventsDB EntityManager.
DEBUG [52:53,048 Crossing FIVE_MINUTE Interval, triggered by PortletRenderExecutionEvent [serverId=anubis, eventSessionId=c3gv5ebf, userName=jjanz, timestampAsDate=2012-06-22T09:30:00.128-05:00, fname=soar-registration, executionTimeNano=64913, parameters=0, targeted=false, cached=true]
 WARN [52:54,177 PAGS group=system-portal-ineligible contained person=jawaldman, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [52:54,776 Aggregated 6000 events, flush and clear RawEventsDB EntityManager.
DEBUG [52:57,385 Aggregated 7000 events, flush and clear RawEventsDB EntityManager.
 WARN [52:58,052 PAGS group=system-portal-ineligible contained person=mjmay, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [52:59,241 Aggregated 8000 events, flush and clear RawEventsDB EntityManager.
 WARN [52:59,793 PAGS group=pags.users-employee-heritage-questionnaire contained person=guest, but the person failed to be contained in ancesters of this group (parentGroup=pags.portal-activated). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:59,795 PAGS group=system-portal-ineligible contained person=guest, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
 WARN [52:59,955 PAGS group=system-portal-ineligible contained person=mlbraun2, but the person failed to be contained in ancesters of this group (parentGroup=pags.uw-system). This may indicate a misconfigured PAGS group store. Please check PAGSGroupStoreConfig.xml.
DEBUG [53:00,885 Aggregated 9000 events, flush and clear RawEventsDB EntityManager.
DEBUG [53:01,612 Crossing FIVE_MINUTE Interval, triggered by PortletRenderExecutionEvent [serverId=amenhotep, eventSessionId=j3wgzjpc, userName=mleibfried, timestampAsDate=2012-06-22T09:35:00.072-05:00, fname=my-bookmarks, executionTimeNano=89103380, parameters=0, targeted=false, cached=false]
DEBUG [53:02,917 Aggregated 10000 events, flush and clear RawEventsDB EntityManager.
 INFO [53:09,484 Aggregated 10000 events between 2012-06-22T09:22:01.130-05:00 and 2012-06-22T09:35:31.063-05:00 in 118189ms - 84.61024291600742 events/second
DEBUG [53:09,510 Evicted 20561 entities and 155 collections from hibernate caches
DEBUG [53:09,511 doAggregateRawEvents signaled that not all events were aggregated in a single transaction, running again.
DEBUG [53:09,522 Starting aggregation of events between 2012-06-22T09:35:31.063-05:00 (inc) and 2012-06-27T12:52:39.000-05:00 (exc)
